Sate,City,College name,College URL,Department,Cource,Description,img_url,related_jobs
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Professional ) in  Banking and Finance ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Professional ) Coaching in Chartered Accountant (CA) and Certified Program in General Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Professional ) Coaching in Company Secretary (CS) and Certified Program in General Management,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Business Analytics Integrated with Institute of Analytics (IoA – UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Corporate Accounting Integrated with Certified Management Accountant (US CMA) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Corporate Finance Integrated with Certified Public Accountant (US CPA) + Enrolled Agent (US EA) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,"Bachelor of Commerce (B.Com Honors) in Finance, Accounting, Audit and Taxation with KPMG Certified Accounting Professional (KCAP) ",,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Global Accounting Practices with Association of International Accountants (AIA - UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in International Finance and Accounting Integrated with Association of Chartered Certified Accountants (ACCA - UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Investment Banking Integrated with Certified Management Accountant (US CMA) and Chartered Financial Analyst (US CFA) Investment Foundation ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Logistics and Supply Chain Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Risk Management Integrated with Chartered Institute of Management Accountant (CIMA – UK) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Commerce,Bachelor of Commerce (B.Com Honors) in Financial Technologies,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Commerce,Bachelor of Commerce (Strategic Finance Honours) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Commerce,Bachelor of Commerce (BCom) ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,CHRIST(Deemed to be University),https://www.christuniversity.in/,Commerce,Bachelor of Commerce (Honours),,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Animation ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Digital Production ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Game Design ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Multimedia ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Visual Communication ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Logistics Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Information Technology ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Banking and Finance ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Accounting and Business ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Digital Marketing ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Beauty and Wellness Specialization in Cosmetology ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Catering Technology and Hotel Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Fashion Technology ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Aviation Management ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Interior Design ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Tool Engineering ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Mechatronics ,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
Karnataka,Bangalore,JAIN(Deemed to be University),https://jainuniversity.ac.in/,Vocational Studies,Bachelor of Vocational Studies (BVoc) in Computer Engineering,,https://res.cloudinary.com/mhmd/image/upload/v1570786269/hoverSet-10_ccl30n.jpg,
